Cultivar,Quantidade (Kg),ano,subopcao,Categoria
Dona Zillá,12610.0,2020,Americanas e híbridas,BRANCAS E ROSADAS
Dut Chess,0.0,2020,Americanas e híbridas,BRANCAS E ROSADAS
Goethe,358137.0,2020,Americanas e híbridas,BRANCAS E ROSADAS
Juliana,0.0,2020,Americanas e híbridas,IAC
Martha,6130.0,2020,Americanas e híbridas,IAC
Mistura de uvas americanas,0.0,2020,Americanas e híbridas,IAC
Moscato Embrapa,7836758.0,2020,Americanas e híbridas,IAC
Niagara,0.0,2020,Americanas e híbridas,IAC
Niagara Branca,28672956.0,2020,Americanas e híbridas,IAC
Niagara Rosada,8740991.0,2020,Americanas e híbridas,IAC
Poloske,14191.0,2020,Americanas e híbridas,IAC
Seleções,0.0,2020,Americanas e híbridas,IAC
Seyve Villard,313488.0,2020,Americanas e híbridas,IAC
Seyve Villard 5276,57423.0,2020,Americanas e híbridas,IAC
Seyve Villard 12375,0.0,2020,Americanas e híbridas,IAC
Tardia de Caxias,8150.0,2020,Americanas e híbridas,IAC
Outras(2),0.0,2020,Americanas e híbridas,IAC
Alphonse Lavallee,0.0,2020,Uvas de mesa,TINTAS
Moscato de Hamburgo,63474.0,2020,Uvas de mesa,TINTAS
Cardinal,0.0,2020,Uvas de mesa,BRANCAS
Golden Queen,0.0,2020,Uvas de mesa,BRANCAS
Patrícia,0.0,2020,Uvas de mesa,BRANCAS
Perlona,0.0,2020,Uvas de mesa,BRANCAS
Italia,0.0,2020,Uvas de mesa,BRANCAS
"Rubi (Itália, Itália Ro)",45610.0,2020,Uvas de mesa,BRANCAS
nan,166947.0,2020,Sem classificação,BRANCAS
nan,166947.0,2020,Sem classificação,BRANCAS
Alicante Bouschet,811140.0,2021,Viníferas,TINTAS
Ancelota,6513974.0,2021,Viníferas,TINTAS
Aramon,0.0,2021,Viníferas,TINTAS
Alfrocheiro,0.0,2021,Viníferas,TINTAS
Arinarnoa,2785609.0,2021,Viníferas,TINTAS
Aspirant Bouschet,15691137.0,2021,Viníferas,TINTAS
Barbera,437640.0,2021,Viníferas,TINTAS
Bonarda,3110.0,2021,Viníferas,TINTAS
Cabernet Franc,16626545.0,2021,Viníferas,TINTAS
Cabernet Sauvignon,1857999.0,2021,Viníferas,TINTAS
Caladoc,108600.0,2021,Viníferas,TINTAS
Campanario,0.0,2021,Viníferas,TINTAS
Canaiolo,0.0,2021,Viníferas,TINTAS
Carignan,0.0,2021,Viníferas,TINTAS
Carmenere,76625.0,2021,Viníferas,TINTAS
Castelão,0.0,2021,Viníferas,TINTAS
Corvina,69910.0,2021,Viníferas,TINTAS
Croatina,0.0,2021,Viníferas,TINTAS
Cinsaut,0.0,2021,Viníferas,TINTAS
Dom Felder,0.0,2021,Viníferas,TINTAS
Dolcetto,0.0,2021,Viníferas,TINTAS
Durif,0.0,2021,Viníferas,TINTAS
Egiodola,6322152.0,2021,Viníferas,TINTAS
Ekigaina,2202348.0,2021,Viníferas,TINTAS
Festival (Sugraone),0.0,2021,Viníferas,TINTAS
Franconia,0.0,2021,Viníferas,TINTAS
Freisa,0.0,2021,Viníferas,TINTAS
Gamay St Romain,0.0,2021,Viníferas,TINTAS
Gamay Beaujolais,5375879.0,2021,Viníferas,TINTAS
Grand Noir,0.0,2021,Viníferas,TINTAS
Grenache,1715870.0,2021,Viníferas,TINTAS
Jaen,0.0,2021,Viníferas,TINTAS
Lagrein,94970.0,2021,Viníferas,TINTAS
Lambrusco,3221972.0,2021,Viníferas,TINTAS
Malbec,8502206.0,2021,Viníferas,TINTAS
Marzemina,0.0,2021,Viníferas,TINTAS
Merlot,494356.0,2021,Viníferas,TINTAS
Marselan,154348.0,2021,Viníferas,TINTAS
Mistura de uvas viníferas tinto,0.0,2021,Viníferas,TINTAS
Molinera,569.0,2021,Viníferas,TINTAS
Montepulciano,28485.0,2021,Viníferas,TINTAS
Moscato Bailey,3541181.0,2021,Viníferas,TINTAS
Napa Gamay,0.0,2021,Viníferas,TINTAS
Nebbiolo,254738.0,2021,Viníferas,TINTAS
Petit Verdot,277189.0,2021,Viníferas,TINTAS
Petite Sirah,198152.0,2021,Viníferas,TINTAS
Pinotage,1281674.0,2021,Viníferas,TINTAS
Pinot Noir,6184345.0,2021,Viníferas,TINTAS
Pinot Saint George,0.0,2021,Viníferas,TINTAS
Piriquita,0.0,2021,Viníferas,TINTAS
Primitivo,0.0,2021,Viníferas,TINTAS
Rebo,15912.0,2021,Viníferas,TINTAS
Refosco,380.0,2021,Viníferas,TINTAS
Rondinella,684860.0,2021,Viníferas,TINTAS
Ruby Cabernet,78412.0,2021,Viníferas,TINTAS
Sangiovese,3324793.0,2021,Viníferas,TINTAS
Saperavi,0.0,2021,Viníferas,TINTAS
Sira (falsa),0.0,2021,Viníferas,TINTAS
Tannat,2634802.0,2021,Viníferas,TINTAS
Tempranillo,968038.0,2021,Viníferas,TINTAS
Teroldego,717757.0,2021,Viníferas,TINTAS
Torrontes,0.0,2021,Viníferas,TINTAS
Tinta Barroca,0.0,2021,Viníferas,TINTAS
Tinta Roriz,0.0,2021,Viníferas,TINTAS
Touriga Francesa,0.0,2021,Viníferas,TINTAS
Touriga Nacional,38910.0,2021,Viníferas,TINTAS
Tinta Madeira,0.0,2021,Viníferas,TINTAS
Tintoria,0.0,2021,Viníferas,TINTAS
Trincdeira,0.0,2021,Viníferas,TINTAS
Trousseau,0.0,2021,Viníferas,TINTAS
Zinfandel,0.0,2021,Viníferas,TINTAS
Outras1,0.0,2021,Viníferas,TINTAS
Aliatico,0.0,2021,Viníferas,BRANCAS E ROSADAS
Aligote,0.0,2021,Viníferas,BRANCAS E ROSADAS
Altesse,0.0,2021,Viníferas,BRANCAS E ROSADAS
Alvarinho,242238.0,2021,Viníferas,BRANCAS E ROSADAS
Arriloba,0.0,2021,Viníferas,BRANCAS E ROSADAS
Auxerrois,0.0,2021,Viníferas,BRANCAS E ROSADAS
Burger,0.0,2021,Viníferas,BRANCAS E ROSADAS
Chardonnay,4200465.0,2021,Viníferas,BRANCAS E ROSADAS
Chasselas,0.0,2021,Viníferas,BRANCAS E ROSADAS
Chenin Blanc,49100.0,2021,Viníferas,BRANCAS E ROSADAS
Clairette(1),0.0,2021,Viníferas,BRANCAS E ROSADAS
Colombard,97713.0,2021,Viníferas,BRANCAS E ROSADAS
Flora,0.0,2021,Viníferas,BRANCAS E ROSADAS
Garganega,439160.0,2021,Viníferas,BRANCAS E ROSADAS
Gewurztraminer,3201453.0,2021,Viníferas,BRANCAS E ROSADAS
Gouveio,0.0,2021,Viníferas,BRANCAS E ROSADAS
Gros Manseng,0.0,2021,Viníferas,BRANCAS E ROSADAS
Italia (Pirovano 65) (PE),1858705.0,2021,Viníferas,BRANCAS E ROSADAS
Maccabeo,0.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia,0.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia Amarela,3980.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia Bianca,1165104.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia Chianti,0.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia Verde,3578.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia di Candia,1544223.0,2021,Viníferas,BRANCAS E ROSADAS
Malvasia Istriana,950.0,2021,Viníferas,BRANCAS E ROSADAS
Mistura de uvas viníferas branco,12278.0,2021,Viníferas,BRANCAS E ROSADAS
Mistura de uvas viníferas rosado,325922.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato Branco,12100995.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato Canelli,109714.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato Giallo,6365205.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato Nazareno,77912.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato Bianco R2,2920047.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato de Alexandria,431897.0,2021,Viníferas,BRANCAS E ROSADAS
Moscato Rosado,15030.0,2021,Viníferas,BRANCAS E ROSADAS
Muscat Ã Petits Grains,895346.0,2021,Viníferas,BRANCAS E ROSADAS
Muller Thurgau,0.0,2021,Viníferas,BRANCAS E ROSADAS
Muscadelle,0.0,2021,Viníferas,BRANCAS E ROSADAS
Ora,0.0,2021,Viníferas,BRANCAS E ROSADAS
Palomino,0.0,2021,Viníferas,BRANCAS E ROSADAS
Petit Manseng,570.0,2021,Viníferas,BRANCAS E ROSADAS
Peverella,70925.0,2021,Viníferas,BRANCAS E ROSADAS
Pinot Blanc,0.0,2021,Viníferas,BRANCAS E ROSADAS
Pinot Gris,79922.0,2021,Viníferas,BRANCAS E ROSADAS
Prosecco,184218.0,2021,Viníferas,BRANCAS E ROSADAS
Red Veltliner,0.0,2021,Viníferas,BRANCAS E ROSADAS
Riesling Italico,20399648.0,2021,Viníferas,BRANCAS E ROSADAS
Riesling Renano,13385970.0,2021,Viníferas,BRANCAS E ROSADAS
Sauvignon Blanc(2),728633.0,2021,Viníferas,BRANCAS E ROSADAS
Sauvignon Gris,0.0,2021,Viníferas,BRANCAS E ROSADAS
Seara Nova,0.0,2021,Viníferas,BRANCAS E ROSADAS
Semillon,4000.0,2021,Viníferas,BRANCAS E ROSADAS
Schonburger,5500.0,2021,Viníferas,BRANCAS E ROSADAS
Sylvaner,0.0,2021,Viníferas,BRANCAS E ROSADAS
Tocai Friulano,0.0,2021,Viníferas,BRANCAS E ROSADAS
Trebbiano,67720.0,2021,Viníferas,BRANCAS E ROSADAS
Trebbiano Toscano,184310.0,2021,Viníferas,BRANCAS E ROSADAS
Verdea,0.0,2021,Viníferas,BRANCAS E ROSADAS
Verdelho,15503.0,2021,Viníferas,BRANCAS E ROSADAS
Verdiso,0.0,2021,Viníferas,BRANCAS E ROSADAS
Vermentino,0.0,2021,Viníferas,BRANCAS E ROSADAS
Vernaccia,0.0,2021,Viníferas,BRANCAS E ROSADAS
Viogner,0.0,2021,Viníferas,BRANCAS E ROSADAS
Viognier,78305.0,2021,Viníferas,BRANCAS E ROSADAS
Outras(3),0.0,2021,Viníferas,BRANCAS E ROSADAS
Bacarina,0.0,2021,Americanas e híbridas,TINTAS
Bailey,4092669.0,2021,Americanas e híbridas,TINTAS
Bordo,117655879.0,2021,Americanas e híbridas,TINTAS
Bourdin (S),0.0,2021,Americanas e híbridas,TINTAS
BRS Carmen,13771662.0,2021,Americanas e híbridas,TINTAS
BRS Cora,6442555.0,2021,Americanas e híbridas,TINTAS
BRS Magna,2094359.0,2021,Americanas e híbridas,TINTAS
BRS Margot,86932.0,2021,Americanas e híbridas,TINTAS
BRS Morena,0.0,2021,Americanas e híbridas,TINTAS
BRS Núbia,0.0,2021,Americanas e híbridas,TINTAS
BRS Rúbea,191970.0,2021,Americanas e híbridas,TINTAS
BRS Violeta,15601302.0,2021,Americanas e híbridas,TINTAS
BRS Vitória,125731.0,2021,Americanas e híbridas,TINTAS
Champagnon (Champanheta),0.0,2021,Americanas e híbridas,TINTAS
Coleções,0.0,2021,Americanas e híbridas,TINTAS
Concord,367793.0,2021,Americanas e híbridas,TINTAS
Concord clone 30,621693.0,2021,Americanas e híbridas,TINTAS
Couderc,54081578.0,2021,Americanas e híbridas,TINTAS
Cynthiana(1),7346675.0,2021,Americanas e híbridas,TINTAS
Herbemont,14846723.0,2021,Americanas e híbridas,TINTAS
Isabel,125664882.0,2021,Americanas e híbridas,IAC 138022
Isabel Precoce,12814595.0,2021,Americanas e híbridas,IAC 138022
Jacquez,17862770.0,2021,Americanas e híbridas,IAC 138022
Kyoko,0.0,2021,Americanas e híbridas,IAC 138022
Landot,0.0,2021,Americanas e híbridas,IAC 138022
Mistura de uvas americanas tinto,8617.0,2021,Americanas e híbridas,IAC 138022
Oberlin,0.0,2021,Americanas e híbridas,IAC 138022
Othello,0.0,2021,Americanas e híbridas,IAC 138022
Paco,0.0,2021,Americanas e híbridas,IAC 138022
Patricia,0.0,2021,Americanas e híbridas,IAC 138022
Seibel,351956.0,2021,Americanas e híbridas,IAC 138022
Seibel 2 (seibeleto),26032.0,2021,Americanas e híbridas,IAC 138022
Seyve Willard (Tinta),67600.0,2021,Americanas e híbridas,IAC 138022
Vênus,100570.0,2021,Americanas e híbridas,IAC 138022
Baco,0.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Bokay,12830.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
BRS Bibiana,0.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
BRS Clara,0.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
BRS Lorena,23133629.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Couderc 13,33620117.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Delaware,0.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Dona Zillá,10610.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Dut Chess,0.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Goethe,104596918.0,2021,Americanas e híbridas,BRANCAS E ROSADAS
Juliana,0.0,2021,Americanas e híbridas,IAC
Martha,113040.0,2021,Americanas e híbridas,IAC
Mistura de uvas americanas,1856.0,2021,Americanas e híbridas,IAC
Moscato Embrapa,5747131.0,2021,Americanas e híbridas,IAC
Niagara,0.0,2021,Americanas e híbridas,IAC
Niagara Branca,5574368.0,2021,Americanas e híbridas,IAC
Niagara Rosada,2170241.0,2021,Americanas e híbridas,IAC
Poloske,402953.0,2021,Americanas e híbridas,IAC
Seleções,0.0,2021,Americanas e híbridas,IAC
Seyve Villard,0.0,2021,Americanas e híbridas,IAC
Seyve Villard 5276,97368.0,2021,Americanas e híbridas,IAC
Seyve Villard 12375,61942.0,2021,Americanas e híbridas,IAC
Tardia de Caxias,33870.0,2021,Americanas e híbridas,IAC
Outras(2),0.0,2021,Americanas e híbridas,IAC
Alphonse Lavallee,0.0,2021,Uvas de mesa,TINTAS
Moscato de Hamburgo,21732.0,2021,Uvas de mesa,TINTAS
Cardinal,0.0,2021,Uvas de mesa,BRANCAS
Golden Queen,0.0,2021,Uvas de mesa,BRANCAS
Patrícia,0.0,2021,Uvas de mesa,BRANCAS
Perlona,1710.0,2021,Uvas de mesa,BRANCAS
Italia,0.0,2021,Uvas de mesa,BRANCAS
"Rubi (Itália, Itália Ro)",51050.0,2021,Uvas de mesa,BRANCAS
nan,0.0,2021,Sem classificação,BRANCAS
nan,0.0,2021,Sem classificação,BRANCAS
Alicante Bouschet,0.0,2022,Viníferas,TINTAS
Ancelota,0.0,2022,Viníferas,TINTAS
Aramon,0.0,2022,Viníferas,TINTAS
Alfrocheiro,0.0,2022,Viníferas,TINTAS
Arinarnoa,0.0,2022,Viníferas,TINTAS
Aspirant Bouschet,0.0,2022,Viníferas,TINTAS
Barbera,0.0,2022,Viníferas,TINTAS
Bonarda,0.0,2022,Viníferas,TINTAS
Cabernet Franc,0.0,2022,Viníferas,TINTAS
Cabernet Sauvignon,0.0,2022,Viníferas,TINTAS
Caladoc,0.0,2022,Viníferas,TINTAS
Campanario,0.0,2022,Viníferas,TINTAS
Canaiolo,0.0,2022,Viníferas,TINTAS
Carignan,0.0,2022,Viníferas,TINTAS
Carmenere,0.0,2022,Viníferas,TINTAS
Castelão,0.0,2022,Viníferas,TINTAS
Corvina,0.0,2022,Viníferas,TINTAS
Croatina,0.0,2022,Viníferas,TINTAS
Cinsaut,0.0,2022,Viníferas,TINTAS
Dom Felder,0.0,2022,Viníferas,TINTAS
Dolcetto,0.0,2022,Viníferas,TINTAS
Durif,0.0,2022,Viníferas,TINTAS
Egiodola,0.0,2022,Viníferas,TINTAS
Ekigaina,0.0,2022,Viníferas,TINTAS
Festival (Sugraone),0.0,2022,Viníferas,TINTAS
Franconia,0.0,2022,Viníferas,TINTAS
Freisa,0.0,2022,Viníferas,TINTAS
Gamay St Romain,0.0,2022,Viníferas,TINTAS
Gamay Beaujolais,0.0,2022,Viníferas,TINTAS
Grand Noir,0.0,2022,Viníferas,TINTAS
Grenache,0.0,2022,Viníferas,TINTAS
Jaen,0.0,2022,Viníferas,TINTAS
Lagrein,0.0,2022,Viníferas,TINTAS
Lambrusco,0.0,2022,Viníferas,TINTAS
Malbec,0.0,2022,Viníferas,TINTAS
Marzemina,0.0,2022,Viníferas,TINTAS
Merlot,0.0,2022,Viníferas,TINTAS
Marselan,0.0,2022,Viníferas,TINTAS
Mistura de uvas viníferas tinto,0.0,2022,Viníferas,TINTAS
Molinera,0.0,2022,Viníferas,TINTAS
Montepulciano,0.0,2022,Viníferas,TINTAS
Moscato Bailey,0.0,2022,Viníferas,TINTAS
Napa Gamay,0.0,2022,Viníferas,TINTAS
Nebbiolo,0.0,2022,Viníferas,TINTAS
Petit Verdot,0.0,2022,Viníferas,TINTAS
Petite Sirah,0.0,2022,Viníferas,TINTAS
Pinotage,0.0,2022,Viníferas,TINTAS
Pinot Noir,0.0,2022,Viníferas,TINTAS
Pinot Saint George,0.0,2022,Viníferas,TINTAS
Piriquita,0.0,2022,Viníferas,TINTAS
Primitivo,0.0,2022,Viníferas,TINTAS
Rebo,0.0,2022,Viníferas,TINTAS
Refosco,0.0,2022,Viníferas,TINTAS
Rondinella,0.0,2022,Viníferas,TINTAS
Ruby Cabernet,0.0,2022,Viníferas,TINTAS
Sangiovese,0.0,2022,Viníferas,TINTAS
Saperavi,0.0,2022,Viníferas,TINTAS
Sira (falsa),0.0,2022,Viníferas,TINTAS
Tannat,0.0,2022,Viníferas,TINTAS
Tempranillo,0.0,2022,Viníferas,TINTAS
Teroldego,0.0,2022,Viníferas,TINTAS
Torrontes,0.0,2022,Viníferas,TINTAS
Tinta Barroca,0.0,2022,Viníferas,TINTAS
Tinta Roriz,0.0,2022,Viníferas,TINTAS
Touriga Francesa,0.0,2022,Viníferas,TINTAS
Touriga Nacional,0.0,2022,Viníferas,TINTAS
Tinta Madeira,0.0,2022,Viníferas,TINTAS
Tintoria,0.0,2022,Viníferas,TINTAS
Trincdeira,0.0,2022,Viníferas,TINTAS
Trousseau,0.0,2022,Viníferas,TINTAS
Zinfandel,0.0,2022,Viníferas,TINTAS
Outras1,0.0,2022,Viníferas,TINTAS
Aliatico,0.0,2022,Viníferas,BRANCAS E ROSADAS
Aligote,0.0,2022,Viníferas,BRANCAS E ROSADAS
Altesse,0.0,2022,Viníferas,BRANCAS E ROSADAS
Alvarinho,0.0,2022,Viníferas,BRANCAS E ROSADAS
Arriloba,0.0,2022,Viníferas,BRANCAS E ROSADAS
Auxerrois,0.0,2022,Viníferas,BRANCAS E ROSADAS
Burger,0.0,2022,Viníferas,BRANCAS E ROSADAS
Chardonnay,0.0,2022,Viníferas,BRANCAS E ROSADAS
Chasselas,0.0,2022,Viníferas,BRANCAS E ROSADAS
Chenin Blanc,0.0,2022,Viníferas,BRANCAS E ROSADAS
Clairette(1),0.0,2022,Viníferas,BRANCAS E ROSADAS
Colombard,0.0,2022,Viníferas,BRANCAS E ROSADAS
Flora,0.0,2022,Viníferas,BRANCAS E ROSADAS
Garganega,0.0,2022,Viníferas,BRANCAS E ROSADAS
Gewurztraminer,0.0,2022,Viníferas,BRANCAS E ROSADAS
Gouveio,0.0,2022,Viníferas,BRANCAS E ROSADAS
Gros Manseng,0.0,2022,Viníferas,BRANCAS E ROSADAS
Italia (Pirovano 65) (PE),0.0,2022,Viníferas,BRANCAS E ROSADAS
Maccabeo,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia Amarela,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia Bianca,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia Chianti,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia Verde,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia di Candia,0.0,2022,Viníferas,BRANCAS E ROSADAS
Malvasia Istriana,0.0,2022,Viníferas,BRANCAS E ROSADAS
Mistura de uvas viníferas branco,0.0,2022,Viníferas,BRANCAS E ROSADAS
Mistura de uvas viníferas rosado,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato Branco,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato Canelli,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato Giallo,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato Nazareno,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato Bianco R2,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato de Alexandria,0.0,2022,Viníferas,BRANCAS E ROSADAS
Moscato Rosado,0.0,2022,Viníferas,BRANCAS E ROSADAS
Muscat Ã Petits Grains,0.0,2022,Viníferas,BRANCAS E ROSADAS
Muller Thurgau,0.0,2022,Viníferas,BRANCAS E ROSADAS
Muscadelle,0.0,2022,Viníferas,BRANCAS E ROSADAS
Ora,0.0,2022,Viníferas,BRANCAS E ROSADAS
Palomino,0.0,2022,Viníferas,BRANCAS E ROSADAS
Petit Manseng,0.0,2022,Viníferas,BRANCAS E ROSADAS
Peverella,0.0,2022,Viníferas,BRANCAS E ROSADAS
Pinot Blanc,0.0,2022,Viníferas,BRANCAS E ROSADAS
Pinot Gris,0.0,2022,Viníferas,BRANCAS E ROSADAS
Prosecco,0.0,2022,Viníferas,BRANCAS E ROSADAS
Red Veltliner,0.0,2022,Viníferas,BRANCAS E ROSADAS
Riesling Italico,0.0,2022,Viníferas,BRANCAS E ROSADAS
Riesling Renano,0.0,2022,Viníferas,BRANCAS E ROSADAS
Sauvignon Blanc(2),0.0,2022,Viníferas,BRANCAS E ROSADAS
Sauvignon Gris,0.0,2022,Viníferas,BRANCAS E ROSADAS
Seara Nova,0.0,2022,Viníferas,BRANCAS E ROSADAS
Semillon,0.0,2022,Viníferas,BRANCAS E ROSADAS
Schonburger,0.0,2022,Viníferas,BRANCAS E ROSADAS
Sylvaner,0.0,2022,Viníferas,BRANCAS E ROSADAS
Tocai Friulano,0.0,2022,Viníferas,BRANCAS E ROSADAS
Trebbiano,0.0,2022,Viníferas,BRANCAS E ROSADAS
Trebbiano Toscano,0.0,2022,Viníferas,BRANCAS E ROSADAS
Verdea,0.0,2022,Viníferas,BRANCAS E ROSADAS
Verdelho,0.0,2022,Viníferas,BRANCAS E ROSADAS
Verdiso,0.0,2022,Viníferas,BRANCAS E ROSADAS
Vermentino,0.0,2022,Viníferas,BRANCAS E ROSADAS
Vernaccia,0.0,2022,Viníferas,BRANCAS E ROSADAS
Viogner,0.0,2022,Viníferas,BRANCAS E ROSADAS
Viognier,0.0,2022,Viníferas,BRANCAS E ROSADAS
Outras(3),0.0,2022,Viníferas,BRANCAS E ROSADAS
BRS Núbia,0.0,2022,Americanas e híbridas,TINTAS
BRS Bibiana,0.0,2022,Americanas e híbridas,BRANCAS E ROSADAS
Alphonse Lavallee,0.0,2022,Uvas de mesa,TINTAS
Moscato de Hamburgo,0.0,2022,Uvas de mesa,TINTAS
Cardinal,0.0,2022,Uvas de mesa,BRANCAS
Golden Queen,0.0,2022,Uvas de mesa,BRANCAS
Patrícia,0.0,2022,Uvas de mesa,BRANCAS
Perlona,0.0,2022,Uvas de mesa,BRANCAS
Italia,0.0,2022,Uvas de mesa,BRANCAS
"Rubi (Itália, Itália Ro)",0.0,2022,Uvas de mesa,BRANCAS
nan,0.0,2022,Sem classificação,BRANCAS
Alicante Bouschet,4108858.0,2023,Viníferas,TINTAS
Ancelota,783688.0,2023,Viníferas,TINTAS
Aramon,0.0,2023,Viníferas,TINTAS
Alfrocheiro,0.0,2023,Viníferas,TINTAS
Arinarnoa,147979.0,2023,Viníferas,TINTAS
Aspirant Bouschet,138338.0,2023,Viníferas,TINTAS
Barbera,35292.0,2023,Viníferas,TINTAS
Bonarda,7800.0,2023,Viníferas,TINTAS
Cabernet Franc,2152213.0,2023,Viníferas,TINTAS
Cabernet Sauvignon,5917173.0,2023,Viníferas,TINTAS
Caladoc,8310.0,2023,Viníferas,TINTAS
Campanario,0.0,2023,Viníferas,TINTAS
Canaiolo,0.0,2023,Viníferas,TINTAS
Carignan,0.0,2023,Viníferas,TINTAS
Carmenere,14360.0,2023,Viníferas,TINTAS
Castelão,0.0,2023,Viníferas,TINTAS
Corvina,2200.0,2023,Viníferas,TINTAS
Croatina,0.0,2023,Viníferas,TINTAS
Cinsaut,0.0,2023,Viníferas,TINTAS
Dom Felder,0.0,2023,Viníferas,TINTAS
Dolcetto,0.0,2023,Viníferas,TINTAS
Durif,0.0,2023,Viníferas,TINTAS
Egiodola,1439540.0,2023,Viníferas,TINTAS
Ekigaina,1000.0,2023,Viníferas,TINTAS
Festival (Sugraone),0.0,2023,Viníferas,TINTAS
Franconia,0.0,2023,Viníferas,TINTAS
Freisa,0.0,2023,Viníferas,TINTAS
Gamay St Romain,0.0,2023,Viníferas,TINTAS
Gamay Beaujolais,126667.0,2023,Viníferas,TINTAS
Grand Noir,0.0,2023,Viníferas,TINTAS
Grenache,830.0,2023,Viníferas,TINTAS
Jaen,0.0,2023,Viníferas,TINTAS
Lagrein,3100.0,2023,Viníferas,TINTAS
Lambrusco,15620.0,2023,Viníferas,TINTAS
Malbec,584141.0,2023,Viníferas,TINTAS
Marzemina,390.0,2023,Viníferas,TINTAS
Merlot,7179442.0,2023,Viníferas,TINTAS
Marselan,988860.0,2023,Viníferas,TINTAS
Mistura de uvas viníferas tinto,700.0,2023,Viníferas,TINTAS
Molinera,2600.0,2023,Viníferas,TINTAS
Montepulciano,42503.0,2023,Viníferas,TINTAS
Moscato Bailey,170188.0,2023,Viníferas,TINTAS
Napa Gamay,0.0,2023,Viníferas,TINTAS
Nebbiolo,26788.0,2023,Viníferas,TINTAS
Petit Verdot,207896.0,2023,Viníferas,TINTAS
Petite Sirah,173887.0,2023,Viníferas,TINTAS
Pinotage,397456.0,2023,Viníferas,TINTAS
Pinot Noir,4182135.0,2023,Viníferas,TINTAS
Pinot Saint George,5060.0,2023,Viníferas,TINTAS
Piriquita,0.0,2023,Viníferas,TINTAS
Primitivo,1650.0,2023,Viníferas,TINTAS
Rebo,330784.0,2023,Viníferas,TINTAS
Refosco,0.0,2023,Viníferas,TINTAS
Rondinella,5280.0,2023,Viníferas,TINTAS
Ruby Cabernet,163069.0,2023,Viníferas,TINTAS
Sangiovese,92540.0,2023,Viníferas,TINTAS
Saperavi,13323.0,2023,Viníferas,TINTAS
Sira (falsa),0.0,2023,Viníferas,TINTAS
Tannat,5712207.0,2023,Viníferas,TINTAS
Tempranillo,375165.0,2023,Viníferas,TINTAS
Teroldego,123714.0,2023,Viníferas,TINTAS
Torrontes,23500.0,2023,Viníferas,TINTAS
Tinta Barroca,0.0,2023,Viníferas,TINTAS
Tinta Roriz,3006.0,2023,Viníferas,TINTAS
Touriga Francesa,0.0,2023,Viníferas,TINTAS
Touriga Nacional,171866.0,2023,Viníferas,TINTAS
Tinta Madeira,0.0,2023,Viníferas,TINTAS
Tintoria,0.0,2023,Viníferas,TINTAS
Trincdeira,0.0,2023,Viníferas,TINTAS
Trousseau,0.0,2023,Viníferas,TINTAS
Zinfandel,0.0,2023,Viníferas,TINTAS
Outras1,0.0,2023,Viníferas,TINTAS
Aliatico,0.0,2023,Viníferas,BRANCAS E ROSADAS
Aligote,0.0,2023,Viníferas,BRANCAS E ROSADAS
Altesse,0.0,2023,Viníferas,BRANCAS E ROSADAS
Alvarinho,150467.0,2023,Viníferas,BRANCAS E ROSADAS
Arriloba,0.0,2023,Viníferas,BRANCAS E ROSADAS
Auxerrois,0.0,2023,Viníferas,BRANCAS E ROSADAS
Burger,0.0,2023,Viníferas,BRANCAS E ROSADAS
Chardonnay,8315602.0,2023,Viníferas,BRANCAS E ROSADAS
Chasselas,0.0,2023,Viníferas,BRANCAS E ROSADAS
