Produto,Quantidade (L.),ano,Categoria
Cooler,6674776.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,1428500.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,171335.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,8558393.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,31123.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,3741.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,717.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,451845.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,1491.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,832399.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,91243.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,1118654.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,7059.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,277450.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,1659785.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,3396380.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,19456.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,1251605.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,771129.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2004,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,227987458.0,2005,VINHO DE MESA
Rosado,3562059.0,2005,VINHO DE MESA
Branco,39698976.0,2005,VINHO DE MESA
Tinto,13335767.0,2005,VINHO FINO DE MESA
Rosado,472971.0,2005,VINHO FINO DE MESA
Branco,8497266.0,2005,VINHO FINO DE MESA
VINHO FRIZANTE,111666.0,2005,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2005,VINHO ORGÂNICO
Tinto,278339.0,2005,VINHO ESPECIAL
Rosado,0.0,2005,VINHO ESPECIAL
Branco,7655.0,2005,VINHO ESPECIAL
Espumante Moscatel,1071448.0,2005,ESPUMANTES
Espumante,5705224.0,2005,ESPUMANTES
Espumante Orgânico,0.0,2005,ESPUMANTES
Suco Natural Integral,0.0,2005,SUCO DE UVAS
Suco Adoçado,0.0,2005,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2005,SUCO DE UVAS
Suco Orgânico,0.0,2005,SUCO DE UVAS
Outros sucos de uvas,0.0,2005,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,23221898.0,2005,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",7419736.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),31048.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,4533973.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),2074381.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,6005392.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,1286524.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,167878.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7990925.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,23553.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,5009.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,233420.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,362230.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,1579563.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,940619.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,126667.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,1142453.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,9338.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,93100.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,1785401.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,1959030.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,30000.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,1104777.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,741139.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2005,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,209438207.0,2006,VINHO DE MESA
Rosado,3071382.0,2006,VINHO DE MESA
Branco,33116025.0,2006,VINHO DE MESA
Tinto,13920655.0,2006,VINHO FINO DE MESA
Rosado,307189.0,2006,VINHO FINO DE MESA
Branco,8539514.0,2006,VINHO FINO DE MESA
VINHO FRIZANTE,258248.0,2006,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2006,VINHO ORGÂNICO
Tinto,171361.0,2006,VINHO ESPECIAL
Rosado,0.0,2006,VINHO ESPECIAL
Branco,815.0,2006,VINHO ESPECIAL
Espumante Moscatel,1320959.0,2006,ESPUMANTES
Espumante,6407879.0,2006,ESPUMANTES
Espumante Orgânico,0.0,2006,ESPUMANTES
Suco Natural Integral,0.0,2006,SUCO DE UVAS
Suco Adoçado,0.0,2006,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2006,SUCO DE UVAS
Suco Orgânico,0.0,2006,SUCO DE UVAS
Outros sucos de uvas,0.0,2006,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,23228388.0,2006,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",7677906.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),29939.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,5097873.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),5500.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,5067810.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,932979.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,194434.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7820382.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,46926.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,4500.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,7740.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,358963.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,5934.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,987828.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,632074.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,1208403.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,9344.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,125312.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2088195.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,892770.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,68.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,844292.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,727728.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2006,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,190526781.0,2007,VINHO DE MESA
Rosado,2252558.0,2007,VINHO DE MESA
Branco,29122090.0,2007,VINHO DE MESA
Tinto,13872339.0,2007,VINHO FINO DE MESA
Rosado,416285.0,2007,VINHO FINO DE MESA
Branco,7197075.0,2007,VINHO FINO DE MESA
VINHO FRIZANTE,250114.0,2007,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2007,VINHO ORGÂNICO
Tinto,106333.0,2007,VINHO ESPECIAL
Rosado,0.0,2007,VINHO ESPECIAL
Branco,0.0,2007,VINHO ESPECIAL
Espumante Moscatel,1585203.0,2007,ESPUMANTES
Espumante,7011203.0,2007,ESPUMANTES
Espumante Orgânico,0.0,2007,ESPUMANTES
Suco Natural Integral,0.0,2007,SUCO DE UVAS
Suco Adoçado,0.0,2007,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2007,SUCO DE UVAS
Suco Orgânico,0.0,2007,SUCO DE UVAS
Outros sucos de uvas,0.0,2007,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,25603588.0,2007,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",7188135.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),21186.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,5369833.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,24543.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),5929.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,5008953.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,798624.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,139410.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7586058.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,19926.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,3430.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,2000.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,541685.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,597586.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1177805.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,753842.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,541088.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,17384.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,479747.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2338035.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,921000.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,898156.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,587652.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2007,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,172020779.0,2008,VINHO DE MESA
Rosado,1840779.0,2008,VINHO DE MESA
Branco,26627054.0,2008,VINHO DE MESA
Tinto,13920224.0,2008,VINHO FINO DE MESA
Rosado,313513.0,2008,VINHO FINO DE MESA
Branco,8934001.0,2008,VINHO FINO DE MESA
VINHO FRIZANTE,441691.0,2008,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2008,VINHO ORGÂNICO
Tinto,65.0,2008,VINHO ESPECIAL
Rosado,0.0,2008,VINHO ESPECIAL
Branco,0.0,2008,VINHO ESPECIAL
Espumante Moscatel,1905395.0,2008,ESPUMANTES
Espumante,7634215.0,2008,ESPUMANTES
Espumante Orgânico,0.0,2008,ESPUMANTES
Suco Natural Integral,0.0,2008,SUCO DE UVAS
Suco Adoçado,0.0,2008,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2008,SUCO DE UVAS
Suco Orgânico,0.0,2008,SUCO DE UVAS
Outros sucos de uvas,0.0,2008,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,27880465.0,2008,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",7268443.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),23195.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,69800.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,56.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,12794.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,3888187.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,18640.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),6606.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4367404.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,791532.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,32281.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7551842.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,10796.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,3340.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,2019104.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,743367.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1316846.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,694816.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,455704.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,20395.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,687430.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2813447.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,1547161.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,1065845.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,557062.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2008,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,193004182.0,2009,VINHO DE MESA
Rosado,2307580.0,2009,VINHO DE MESA
Branco,39214217.0,2009,VINHO DE MESA
Tinto,19576295.0,2009,VINHO FINO DE MESA
Rosado,213835.0,2009,VINHO FINO DE MESA
Branco,13290140.0,2009,VINHO FINO DE MESA
VINHO FRIZANTE,1003596.0,2009,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2009,VINHO ORGÂNICO
Tinto,113.0,2009,VINHO ESPECIAL
Rosado,0.0,2009,VINHO ESPECIAL
Branco,0.0,2009,VINHO ESPECIAL
Espumante Moscatel,2500230.0,2009,ESPUMANTES
Espumante,8742660.0,2009,ESPUMANTES
Espumante Orgânico,0.0,2009,ESPUMANTES
Suco Natural Integral,0.0,2009,SUCO DE UVAS
Suco Adoçado,0.0,2009,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2009,SUCO DE UVAS
Suco Orgânico,0.0,2009,SUCO DE UVAS
Outros sucos de uvas,0.0,2009,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,31861857.0,2009,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",6745427.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),21133.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,1279586.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,12000.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),7151.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4561959.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,1354734.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,100.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,6533888.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,14443.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,7034.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,4933019.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,418132.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1339958.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,467005.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,192082.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,36937.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,426804.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,2996318.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,808389.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,10649.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,542123.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,591313.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2009,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,188649074.0,2010,VINHO DE MESA
Rosado,2036928.0,2010,VINHO DE MESA
Branco,30556943.0,2010,VINHO DE MESA
Tinto,15184398.0,2010,VINHO FINO DE MESA
Rosado,236802.0,2010,VINHO FINO DE MESA
Branco,5968959.0,2010,VINHO FINO DE MESA
VINHO FRIZANTE,1851136.0,2010,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2010,VINHO ORGÂNICO
Tinto,293.0,2010,VINHO ESPECIAL
Rosado,0.0,2010,VINHO ESPECIAL
Branco,0.0,2010,VINHO ESPECIAL
Espumante Moscatel,2946179.0,2010,ESPUMANTES
Espumante,9701727.0,2010,ESPUMANTES
Espumante Orgânico,0.0,2010,ESPUMANTES
Suco Natural Integral,0.0,2010,SUCO DE UVAS
Suco Adoçado,0.0,2010,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2010,SUCO DE UVAS
Suco Orgânico,0.0,2010,SUCO DE UVAS
Outros sucos de uvas,0.0,2010,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,30827991.0,2010,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",6852708.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),16413.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,11.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,42847.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,18418.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,763368.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,13000.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,46000.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),6448.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4674272.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,977962.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,31814.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,6611313.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,37310.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,26577.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,12438.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,5397459.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,284824.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,2774322.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,377010.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,172214.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,67502.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,912242.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,3336175.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,1123858.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,661586.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,638487.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2010,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,196562722.0,2011,VINHO DE MESA
Rosado,1668823.0,2011,VINHO DE MESA
Branco,32078923.0,2011,VINHO DE MESA
Tinto,14876896.0,2011,VINHO FINO DE MESA
Rosado,211484.0,2011,VINHO FINO DE MESA
Branco,4878930.0,2011,VINHO FINO DE MESA
VINHO FRIZANTE,1706679.0,2011,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2011,VINHO ORGÂNICO
Tinto,699.0,2011,VINHO ESPECIAL
Rosado,0.0,2011,VINHO ESPECIAL
Branco,0.0,2011,VINHO ESPECIAL
Espumante Moscatel,2996441.0,2011,ESPUMANTES
Espumante,10308834.0,2011,ESPUMANTES
Espumante Orgânico,0.0,2011,ESPUMANTES
Suco Natural Integral,0.0,2011,SUCO DE UVAS
Suco Adoçado,0.0,2011,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2011,SUCO DE UVAS
Suco Orgânico,0.0,2011,SUCO DE UVAS
Outros sucos de uvas,0.0,2011,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,34892316.0,2011,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",5997697.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),18111.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
